frame_id,positions,sizes,bounding_boxes,colors,distances,relationships
8446,"{'Player': (140, 137), 'Ball': (98, 95), 'Enemy': (16, 93)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 137, 4, 15), 'Ball': (98, 95, 2, 4), 'Enemy': (16, 93, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.39696961966999, 'Player_Enemy': 131.5750736271882, 'Ball_Enemy': 82.02438661763951}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8447,"{'Player': (140, 137), 'Ball': (99, 94), 'Enemy': (16, 93)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 137, 4, 15), 'Ball': (99, 94, 2, 4), 'Enemy': (16, 93, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.413803110051795, 'Player_Enemy': 131.5750736271882, 'Ball_Enemy': 83.00602387778854}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8448,"{'Player': (140, 141), 'Ball': (100, 93), 'Enemy': (16, 93)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 141, 4, 15), 'Ball': (100, 93, 2, 4), 'Enemy': (16, 93, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 62.48199740725323, 'Player_Enemy': 132.9661611087573, 'Ball_Enemy': 84.0}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8449,"{'Player': (140, 141), 'Ball': (101, 92), 'Enemy': (16, 91)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 141, 4, 15), 'Ball': (101, 92, 2, 4), 'Enemy': (16, 91, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 62.625873247404705, 'Player_Enemy': 133.70115930686615, 'Ball_Enemy': 85.00588214941364}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8450,"{'Player': (140, 138), 'Ball': (102, 91), 'Enemy': (16, 89)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 138, 4, 15), 'Ball': (102, 91, 2, 4), 'Enemy': (16, 89, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.440052945046304, 'Player_Enemy': 133.33041663476493, 'Ball_Enemy': 86.02325267042627}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8451,"{'Player': (140, 138), 'Ball': (103, 90), 'Enemy': (16, 89)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 138, 4, 15), 'Ball': (103, 90, 2, 4), 'Enemy': (16, 89, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.60528029800704, 'Player_Enemy': 133.33041663476493, 'Ball_Enemy': 87.00574693662483}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8452,"{'Player': (140, 136), 'Ball': (104, 89), 'Enemy': (16, 87)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 136, 4, 15), 'Ball': (104, 89, 2, 4), 'Enemy': (16, 87, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.20304046246274, 'Player_Enemy': 133.33041663476493, 'Ball_Enemy': 88.02272433866155}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8453,"{'Player': (140, 136), 'Ball': (105, 88), 'Enemy': (16, 87)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 136, 4, 15), 'Ball': (105, 88, 2, 4), 'Enemy': (16, 87, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.405386961116584, 'Player_Enemy': 133.33041663476493, 'Ball_Enemy': 89.00561780022652}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8454,"{'Player': (140, 129), 'Ball': (106, 87), 'Enemy': (16, 85)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (106, 87, 2, 4), 'Enemy': (16, 85, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 54.037024344425184, 'Player_Enemy': 131.5750736271882, 'Ball_Enemy': 90.0222194794152}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8455,"{'Player': (140, 129), 'Ball': (107, 86), 'Enemy': (16, 85)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (107, 86, 2, 4), 'Enemy': (16, 85, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 54.20332093147061, 'Player_Enemy': 131.5750736271882, 'Ball_Enemy': 91.00549433962765}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8456,"{'Player': (140, 129), 'Ball': (108, 85), 'Enemy': (16, 85)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (108, 85, 2, 4), 'Enemy': (16, 85, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 54.405882034941776, 'Player_Enemy': 131.5750736271882, 'Ball_Enemy': 92.0}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8457,"{'Player': (140, 129), 'Ball': (109, 84), 'Enemy': (16, 83)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (109, 84, 2, 4), 'Enemy': (16, 83, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 54.644304369257, 'Player_Enemy': 132.25732493892352, 'Ball_Enemy': 93.00537618869137}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8458,"{'Player': (140, 129), 'Ball': (110, 83), 'Enemy': (16, 81)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (110, 83, 2, 4), 'Enemy': (16, 81, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 54.91812087098393, 'Player_Enemy': 132.9661611087573, 'Ball_Enemy': 94.02127418834527}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8459,"{'Player': (140, 129), 'Ball': (111, 82), 'Enemy': (16, 81)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (111, 82, 2, 4), 'Enemy': (16, 81, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 55.226805085936306, 'Player_Enemy': 132.9661611087573, 'Ball_Enemy': 95.00526301210897}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8460,"{'Player': (140, 129), 'Ball': (112, 81), 'Enemy': (16, 79)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (112, 81, 2, 4), 'Enemy': (16, 79, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 55.569775957799216, 'Player_Enemy': 133.70115930686615, 'Ball_Enemy': 96.02083107326243}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8461,"{'Player': (140, 129), 'Ball': (113, 80), 'Enemy': (16, 79)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 129, 4, 15), 'Ball': (113, 80, 2, 4), 'Enemy': (16, 79, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 55.94640292279746, 'Player_Enemy': 133.70115930686615, 'Ball_Enemy': 97.0051545022222}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8462,"{'Player': (140, 132), 'Ball': (114, 79), 'Enemy': (16, 77)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 132, 4, 15), 'Ball': (114, 79, 2, 4), 'Enemy': (16, 77, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.033888572581766, 'Player_Enemy': 135.6502856613284, 'Ball_Enemy': 98.02040603874276}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8463,"{'Player': (140, 132), 'Ball': (115, 78), 'Enemy': (16, 77)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 132, 4, 15), 'Ball': (115, 78, 2, 4), 'Enemy': (16, 77, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 59.506302187247364, 'Player_Enemy': 135.6502856613284, 'Ball_Enemy': 99.00505037623081}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8464,"{'Player': (140, 133), 'Ball': (116, 77), 'Enemy': (16, 77)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 133, 4, 15), 'Ball': (116, 77, 2, 4), 'Enemy': (16, 77, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.92618484691127, 'Player_Enemy': 136.0588108135596, 'Ball_Enemy': 100.0}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8465,"{'Player': (140, 133), 'Ball': (117, 76), 'Enemy': (16, 75)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 133, 4, 15), 'Ball': (117, 76, 2, 4), 'Enemy': (16, 75, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 61.465437442517235, 'Player_Enemy': 136.8941196691808, 'Ball_Enemy': 101.00495037373169}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8466,"{'Player': (140, 131), 'Ball': (118, 75), 'Enemy': (16, 73)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 131, 4, 15), 'Ball': (118, 75, 2, 4), 'Enemy': (16, 73, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.166435825965294, 'Player_Enemy': 136.8941196691808, 'Ball_Enemy': 102.0196059588548}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8467,"{'Player': (140, 131), 'Ball': (119, 74), 'Enemy': (16, 73)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 131, 4, 15), 'Ball': (119, 74, 2, 4), 'Enemy': (16, 73, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.74537019394976, 'Player_Enemy': 136.8941196691808, 'Ball_Enemy': 103.00485425454472}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8468,"{'Player': (140, 130), 'Ball': (120, 73), 'Enemy': (16, 71)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 130, 4, 15), 'Ball': (120, 73, 2, 4), 'Enemy': (16, 71, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.40695324215582, 'Player_Enemy': 137.32079230764728, 'Ball_Enemy': 104.01922899156675}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8469,"{'Player': (140, 130), 'Ball': (121, 72), 'Enemy': (16, 71)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 130, 4, 15), 'Ball': (121, 72, 2, 4), 'Enemy': (16, 71, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 61.032778078668514, 'Player_Enemy': 137.32079230764728, 'Ball_Enemy': 105.00476179678711}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8470,"{'Player': (140, 132), 'Ball': (122, 71), 'Enemy': (16, 69)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 132, 4, 15), 'Ball': (122, 71, 2, 4), 'Enemy': (16, 69, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 63.60031446463138, 'Player_Enemy': 139.08630414242805, 'Ball_Enemy': 106.01886624558857}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8471,"{'Player': (140, 132), 'Ball': (123, 70), 'Enemy': (16, 69)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 132, 4, 15), 'Ball': (123, 70, 2, 4), 'Enemy': (16, 69, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 64.28841264178172, 'Player_Enemy': 139.08630414242805, 'Ball_Enemy': 107.00467279516349}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8472,"{'Player': (140, 133), 'Ball': (124, 69), 'Enemy': (16, 69)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 133, 4, 15), 'Ball': (124, 69, 2, 4), 'Enemy': (16, 69, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.96969000988257, 'Player_Enemy': 139.54210834009928, 'Ball_Enemy': 108.0}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8473,"{'Player': (140, 133), 'Ball': (125, 68), 'Enemy': (16, 67)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 133, 4, 15), 'Ball': (125, 68, 2, 4), 'Enemy': (16, 67, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 66.70832032063167, 'Player_Enemy': 140.470637501223, 'Ball_Enemy': 109.00458705944443}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8474,"{'Player': (140, 134), 'Ball': (126, 67), 'Enemy': (16, 65)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 134, 4, 15), 'Ball': (126, 67, 2, 4), 'Enemy': (16, 65, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 68.4470598345904, 'Player_Enemy': 141.90489773083945, 'Ball_Enemy': 110.01818031580054}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8475,"{'Player': (140, 134), 'Ball': (127, 66), 'Enemy': (16, 65)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 134, 4, 15), 'Ball': (127, 66, 2, 4), 'Enemy': (16, 65, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 69.2314957226839, 'Player_Enemy': 141.90489773083945, 'Ball_Enemy': 111.00450441310929}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8476,"{'Player': (140, 136), 'Ball': (128, 65), 'Enemy': (16, 63)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 136, 4, 15), 'Ball': (128, 65, 2, 4), 'Enemy': (16, 63, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 72.00694410957877, 'Player_Enemy': 143.8923208513922, 'Ball_Enemy': 112.01785571952357}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8477,"{'Player': (140, 136), 'Ball': (129, 64), 'Enemy': (16, 63)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 136, 4, 15), 'Ball': (129, 64, 2, 4), 'Enemy': (16, 63, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 72.83543093852057, 'Player_Enemy': 143.8923208513922, 'Ball_Enemy': 113.00442469213318}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8478,"{'Player': (140, 137), 'Ball': (130, 63), 'Enemy': (16, 61)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 137, 4, 15), 'Ball': (130, 63, 2, 4), 'Enemy': (16, 61, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 74.67261881037788, 'Player_Enemy': 145.43727170158274, 'Ball_Enemy': 114.0175425099138}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8479,"{'Player': (140, 137), 'Ball': (131, 62), 'Enemy': (16, 61)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 137, 4, 15), 'Ball': (131, 62, 2, 4), 'Enemy': (16, 61, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 75.53806987208503, 'Player_Enemy': 145.43727170158274, 'Ball_Enemy': 115.00434774390054}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8480,"{'Player': (140, 133), 'Ball': (132, 61), 'Enemy': (16, 61)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 133, 4, 15), 'Ball': (132, 61, 2, 4), 'Enemy': (16, 61, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 72.44308110509934, 'Player_Enemy': 143.38758663147937, 'Ball_Enemy': 116.0}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8481,"{'Player': (140, 133), 'Ball': (133, 60), 'Enemy': (16, 59)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 133, 4, 15), 'Ball': (133, 60, 2, 4), 'Enemy': (16, 59, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 73.33484846919642, 'Player_Enemy': 144.40221604947757, 'Ball_Enemy': 117.00427342623003}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8482,"{'Player': (140, 125), 'Ball': (134, 59), 'Enemy': (16, 57)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 125, 4, 15), 'Ball': (134, 59, 2, 4), 'Enemy': (16, 57, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 66.27216610312357, 'Player_Enemy': 141.4213562373095, 'Ball_Enemy': 118.01694793545543}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8483,"{'Player': (140, 125), 'Ball': (135, 58), 'Enemy': (16, 57)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 125, 4, 15), 'Ball': (135, 58, 2, 4), 'Enemy': (16, 57, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 67.1863081289633, 'Player_Enemy': 141.4213562373095, 'Ball_Enemy': 119.00420160649792}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8484,"{'Player': (140, 124), 'Ball': (136, 57), 'Enemy': (16, 55)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 124, 4, 15), 'Ball': (136, 57, 2, 4), 'Enemy': (16, 55, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 67.11929677819934, 'Player_Enemy': 141.90489773083945, 'Ball_Enemy': 120.01666550941998}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8485,"{'Player': (140, 124), 'Ball': (137, 56), 'Enemy': (16, 55)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 124, 4, 15), 'Ball': (137, 56, 2, 4), 'Enemy': (16, 55, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 68.06614430096654, 'Player_Enemy': 141.90489773083945, 'Ball_Enemy': 121.00413216084813}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8486,"{'Player': (140, 123), 'Ball': (138, 55), 'Enemy': (16, 53)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 123, 4, 15), 'Ball': (138, 55, 2, 4), 'Enemy': (16, 53, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 68.0294054067798, 'Player_Enemy': 142.3938200906205, 'Ball_Enemy': 122.01639234135715}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8487,"{'Player': (140, 123), 'Ball': (139, 54), 'Enemy': (16, 53)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 123, 4, 15), 'Ball': (139, 54, 2, 4), 'Enemy': (16, 53, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 69.00724599634447, 'Player_Enemy': 142.3938200906205, 'Ball_Enemy': 123.00406497347964}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8488,"{'Player': (140, 117), 'Ball': (140, 53), 'Enemy': (16, 53)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 117, 4, 15), 'Ball': (140, 53, 2, 4), 'Enemy': (16, 53, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 64.0, 'Player_Enemy': 139.54210834009928, 'Ball_Enemy': 124.0}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8489,"{'Player': (140, 117), 'Ball': (141, 52), 'Enemy': (16, 51)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 117, 4, 15), 'Ball': (141, 52, 2, 4), 'Enemy': (16, 51, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 65.00769185258002, 'Player_Enemy': 140.470637501223, 'Ball_Enemy': 125.00399993600205}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8490,"{'Player': (140, 111), 'Ball': (142, 51), 'Enemy': (16, 49)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 111, 4, 15), 'Ball': (142, 51, 2, 4), 'Enemy': (16, 49, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 60.03332407921454, 'Player_Enemy': 138.63621460498698, 'Ball_Enemy': 126.01587201618692}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8491,"{'Player': (140, 111), 'Ball': (143, 50), 'Enemy': (16, 49)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 111, 4, 15), 'Ball': (143, 50, 2, 4), 'Enemy': (16, 49, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 61.07372593840988, 'Player_Enemy': 138.63621460498698, 'Ball_Enemy': 127.00393694685216}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8492,"{'Player': (140, 105), 'Ball': (144, 49), 'Enemy': (16, 47)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 105, 4, 15), 'Ball': (144, 49, 2, 4), 'Enemy': (16, 47, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (213, 195, 181), 'Enemy': (213, 130, 74)}","{'Player_Ball': 56.142675390472796, 'Player_Enemy': 136.8941196691808, 'Ball_Enemy': 128.01562404644207}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
8493,"{'Player': (140, 105), 'Ball': (145, 48), 'Enemy': (16, 47)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 105, 4, 15), 'Ball': (145, 48, 2, 4), 'Enemy': (16, 47, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 57.21887800367987, 'Player_Enemy': 136.8941196691808, 'Ball_Enemy': 129.00387591076478}","{'Player_Ball': 'below', 'Player_Enemy': 'below', 'Ball_Enemy': 'right of'}"
